2880,1067,1402721,130973
1122,594,5358704,336167
1999,901,440836,81737
1416,671,286516,49920
1699,732,327008,56801
2829,1153,380926,92947
1474,820,687283,64976
1474,811,305784,57223
2185,925,320592,84227
2295,1013,324768,66616
1545,716,289828,49874
1191,643,303740,49087
3906,1270,454071,81786
3916,1274,418668,80706
3959,1279,411256,96549
5203,1352,430036,145592
6174,1508,876647,147978
6175,1509,562880,120942
5538,1483,564305,95811
5538,1487,1969203,113666
5538,1484,471862,126932
6395,1508,649116,131371
2603,1102,401519,82304
2321,938,444298,79183
1731,802,400334,80954
1731,809,354197,59986
5678,1500,482447,96221
1510,745,382727,77774
1380,734,320439,68275
3334,1159,478118,117378
1665,765,331006,80432
2183,928,373475,77319
6270,1561,589465,175098
3910,1245,470738,153640
931,552,285028,57841
2405,860,340135,66180
2405,859,428977,67470
5459,1441,464002,92463
3698,1184,396416,75431
2250,789,307753,55124
2966,1093,414480,89469
3651,1280,397784,86760
1938,850,332735,66463
1921,844,342376,60324
1959,853,324350,73277
1813,815,309613,64342
1680,784,313877,114705
2036,854,347582,73055
5923,1510,486140,92336
2855,1048,336225,69573
1973,825,301740,70637
19537,4138,2257565,297898
1989,836,7407197,91285
2785,1065,335428,76891
2605,970,490357,89603
2381,893,507785,87355
2354,1107,326602,108085
1473,769,287826,82405
4722,1388,489010,94357
1956,850,351840,64474
2116,815,307433,65789
2041,865,305097,71504
7205,1674,545951,118526
7205,1677,694024,129333
7205,1664,572191,101547
7205,1675,534789,102917
7205,1671,542332,127941
7075,1625,579988,102019
2193,877,341637,65812
2717,918,712075,66277
1992,863,315940,67357
3599,1180,478810,77060
1831,776,311612,63173
2137,966,361798,69663
3673,1296,396061,82918
1942,846,387342,61308
2137,964,557562,70051
2197,892,303516,66947
2222,909,5980971,74036
2220,911,308692,65681
2060,848,311681,73360
2631,1053,378741,90390
2680,1067,470388,97041
2207,911,354499,68404
1843,779,297167,86311
1941,845,324477,84019
1802,803,311831,61423
739,507,244622,29666
2287,923,341417,69797
8896,1953,757886,124037
3571,1093,394453,85576
2900,1071,374129,81549
2838,1044,370633,70791
3010,1064,368452,71512
1796,804,343573,79816
1959,854,296475,63821
2114,870,515959,69589
1928,813,20927577,190339
10429,2560,632450,141033
1981,839,293943,82180
3298,1140,484479,77048
2155,1025,316800,68663
18225,3753,1276349,216400
2761,1044,356090,168572
887,483,279282,35093
1894,858,338652,106112
4180,1221,413601,78155
7558,1794,591823,129965
2302,945,384685,113563
4146,1011,427308,75123
2488,997,376123,68974
1331,640,310765,48788
5521,1314,465510,84857
3372,1196,378237,75696
3372,1194,6836407,129479
1007,528,264568,36905
1657,805,680823,67213
7109,1674,1010618,114106
2182,932,345897,68416
2647,1050,405001,71174
8896,1959,15415877,249622
2223,932,301526,62593
2329,853,386008,143679
2474,1089,378999,101875
2506,998,438050,171468
4009,1266,609336,137498
7164,1651,645734,117145
2375,1079,494587,87819
4009,1484,525987,86518
4084,1378,425869,106410
15240,3354,2168596,224587
15240,3394,1612627,224602
17249,3118,1185499,179923
5925,1579,657856,138656
5927,1578,531623,124125
5961,1586,489699,121737
4641,1206,447051,116621
3024,1134,446983,104780
3905,1305,435837,87494
2673,986,388458,69299
3527,1224,410421,107776
2846,1091,380497,73691
1659,765,313668,66044
3529,1238,482659,115222
5290,1635,485753,91749
1157,649,360632,73421
2759,1059,361825,72825
2771,1045,411045,117648
520,389,253348,33827
748,522,257587,29870
2946,1101,349538,79269
1895,820,310054,60025
3302,1205,373702,102396
2670,985,4054129,152751
2350,891,405409,2007862
4107,1097,387442,125011
3673,1305,446498,131902
2717,1004,334561,215037
2209,910,321386,66027
6851,1452,519513,101309
1774,822,296898,65697
6667,1440,1407826,105852
3090,1062,445155,120599
2717,999,7834421,116365
2792,1036,352203,77345
2853,1059,340478,69905
2877,1035,357955,73677
2981,1098,3172296,128393
1667,741,3275525,124306
1706,770,304591,56561
1959,852,533706,90495
942,603,305982,2861805
6080,1734,691149,106370
6080,1734,671114,110054
6153,1753,556698,261385
3314,1133,367719,73936
1998,751,295176,55335
6087,1738,522543,98139
6072,1741,665066,144767
942,603,281901,34186
6082,1730,572639,144118
6064,1728,643974,130411
6127,1736,598753,133549
2267,906,343228,67440
3764,1375,392067,106296
2288,920,337955,75798
2334,932,579561,87914
2310,925,3313398,300481
3793,1262,377391,105614
6124,1739,678316,126683
2603,971,596676,99231
1767,785,323184,77642
2267,899,718759,71794
3442,1030,364782,86587
6124,1734,1019288,125052
2670,1076,363777,70992
2671,1069,355765,68519
1830,796,334326,57921
1367,679,304908,51560
1830,803,413992,65143
1959,853,352961,70303
5678,1495,665147,230224
5678,1497,1370368,117930
1847,812,403942,78055
5678,1501,527533,97818
2216,817,347574,66535
1959,849,336487,97715
2324,857,333480,72662
2077,890,307922,63174
1370,676,377330,66070
4547,1339,438252,85350
5450,1535,619000,132486
2178,894,588846,87858
3118,1088,419742,111987
3090,1152,372589,75527
1592,720,276505,52726
1588,788,358082,58760
1940,948,328825,83514
3642,1212,474072,92063
3740,1227,394917,83207
4686,1369,445404,139996
3904,1305,411105,85550
3018,1173,373880,92977
3095,1060,420001,131747
1959,854,304137,60842
3369,1168,395553,95147
2160,900,1432584,142208
2200,909,371200,83995
2655,1000,5753200,122915
20801,4777,2676377,349599
5292,1861,535998,103986
3600,1329,380344,101441
5292,1866,1347801,466211
1567,719,429812,61192
2115,865,310444,77890
1364,722,321890,65958
20801,4777,1438721,249896
830,544,310737,42309
3057,1140,351004,83603
1461,736,278210,53751
6056,2014,563330,134912
1372,724,310630,62429
2035,845,298710,60336
1461,733,276088,52764
2688,1044,369041,95927
5231,1444,454395,90750
1461,730,291458,60034
2035,851,322320,61898
1162,693,264472,49876
1372,722,299193,65756
1139,676,277703,50088
2035,847,327336,66739
5824,1673,483961,143564
2091,851,327000,77879
2091,854,310360,62012
2047,940,532766,91457
1372,727,393059,51906
1872,771,348248,61746
2033,925,367794,68127
2500,1071,328850,72010
6864,1696,3812779,2612695
2091,945,372153,66902
1372,727,324888,52438
6253,1569,537492,102476
8930,1611,615186,113225
980,586,256893,50733
3423,1388,1119524,691241
5910,1967,523896,112013
3936,1236,455606,103737
2475,968,409736,93563
1990,852,305493,73157
2946,1003,449328,71582
1617,725,305322,61671
2503,951,344855,88291
3326,1102,353890,72052
3153,911,344722,64236
4241,1301,1011133,136172
2526,978,368597,80618
4247,1301,613940,128384
4248,1300,446590,88628
1990,863,366966,69398
1915,800,320498,63299
3542,1421,379652,87488
4910,1328,552874,115978
3543,1431,384062,83398
2464,906,312132,69612
1522,733,277592,58108
1659,764,320288,62204
3491,1412,386644,89593
2337,903,354248,62499
6072,2023,561461,139053
1901,815,345866,60948
1997,885,341428,72546
8739,2179,669277,122042
1443,699,360776,65377
2025,851,462431,87737
2383,941,372530,69782
16589,4454,1272518,247649
3357,1288,409803,90252
5828,1503,422811,113220
5946,1438,440977,89641
5946,1443,430722,88748
5127,1284,438467,83310
1615,754,309452,57346
1615,756,370800,57699
1461,732,367597,71842
1461,734,452265,73925
9397,2149,1174195,176108
3928,1500,386768,133922
2180,905,333404,66528
1628,744,286773,57250
2534,986,335884,66413
1950,861,360668,73080
3286,1456,384491,78589
1426,714,308673,61803
6350,1818,490344,120411
3301,1466,398231,80288
1998,904,4841944,2274977
5312,1432,473021,129886
1139,680,337172,50727
6336,1825,1609710,127859
6339,1832,473335,106422
1988,881,344394,72100
6290,1811,545513,102339
6279,1799,503765,106471
6188,1774,479609,109044
1139,686,395918,76212
6252,1789,508586,247455
6252,1795,2660320,126324
6250,1786,665919,171511
6244,1796,697770,119995
6223,1797,525638,102472
6228,1795,509377,111763
6241,1790,487903,104945
6285,1787,507599,98998
6311,1806,514754,122645
6359,1817,496782,112743
6367,1820,502397,115812
6353,1811,494098,106146
6383,1825,500072,131011
6328,1816,483942,132380
6298,1804,482043,109874
6309,1811,498831,105115
31135,4436,3451405,323237
2254,925,367836,89551
6410,1825,1621705,132617
6476,1842,490486,110025
1412,709,385411,51700
5118,1524,493648,92808
1776,763,3170060,109693
6472,1844,525121,139895
2204,850,336128,61165
1805,812,4635735,85262
976,646,374526,81578
1461,728,312591,53862
3948,1282,421166,82986
7830,1495,559613,104815
2750,1031,376987,70305
3055,966,349683,66161
1622,813,338902,61858
2243,932,317656,65731
6821,1857,496245,129400
2376,968,451615,111616
1484,768,384692,104383
6841,1859,5950325,109949
6838,1844,582542,110457
6827,1852,6027762,360664
6815,1854,521762,118876
2865,1044,411431,80263
3342,1473,381354,82369
494,367,581441,45831
2754,1024,384089,71931
3342,1471,431815,79456
3342,1473,379296,91222
1554,793,1152439,61875
