2880,1073,855819,120747
1122,600,447763,66161
1999,907,347831,78495
1416,677,311736,51597
1699,738,381298,96205
2829,1160,374932,96006
1474,826,335236,63324
1474,817,307993,65966
2185,931,315380,66762
2295,1019,372158,66664
1545,726,330272,63183
1191,649,288005,51357
3906,1274,378110,114999
3916,1280,390185,84560
3959,1282,417584,86208
5203,1359,464034,126443
6174,1521,13520251,195491
6175,1522,545170,158098
5538,1493,561003,109299
5538,1496,6954468,149250
5538,1492,453029,122514
6395,1516,1234294,153895
2603,1109,368064,74687
2321,941,397694,82485
1731,807,555960,175621
1731,812,349508,64254
5678,1514,483025,104442
1510,752,410695,83391
1380,740,305510,84531
3334,1165,517604,136325
1665,769,393063,74656
2183,936,381312,97534
6270,1572,599158,212373
3910,1249,483549,164041
931,558,337356,34045
2405,867,336638,64343
2405,867,339056,71985
5459,1451,433913,123722
3698,1191,347682,86879
2250,799,306898,60271
2966,1101,411591,74847
3651,1288,396423,84956
1938,857,306899,73509
1921,853,297310,72878
1959,860,4373267,121559
1813,823,633048,63042
1680,790,347002,80520
2036,860,340767,88630
5923,1522,445444,106477
2855,1054,389314,89841
1973,831,307524,67154
19537,4230,1337383,333826
1989,844,466916,86586
2785,1071,333165,94610
2605,975,4699018,157138
2381,899,6195429,406185
2354,1113,344166,95465
1473,775,306729,74945
4722,1396,403232,142229
1956,857,308838,63994
2116,824,321695,66242
2041,871,357913,80573
7205,1690,478170,112296
7205,1694,1131249,115857
7205,1687,504315,113531
7205,1691,681376,119443
7205,1694,469165,131457
7075,1640,599133,125424
2193,883,3528128,117920
2717,924,372522,75762
1992,871,339918,73016
3599,1189,404286,84766
1831,785,311492,60814
2137,972,373987,67068
3673,1302,375568,93680
1942,855,399607,64586
2137,970,361784,76723
2197,898,305663,70704
2222,915,318683,72669
2220,917,368372,68762
2060,854,326326,74400
2631,1060,366689,78594
2680,1076,483539,105283
2207,917,1220916,83559
1843,785,311396,70873
1941,852,391837,111928
1802,806,313154,60319
739,514,291944,51527
2287,929,319970,79705
8896,1968,703507,174028
3571,1100,11171154,148825
2900,1077,391224,73858
2838,1052,322766,76293
3010,1070,348682,84581
1796,810,336247,81699
1959,861,334049,72457
2114,879,339383,67849
1928,819,902510,105443
10429,2567,556433,143492
1981,845,312991,64679
3298,1146,357397,89074
2155,1031,369303,75214
18225,3817,1766604,320566
2761,1052,355323,83227
887,489,294110,38066
1894,864,368665,87422
4180,1228,426887,118726
7558,1805,530478,121979
2302,951,383374,119788
4146,1033,391889,81378
2488,1005,349213,71083
1331,648,293818,60728
5521,1320,934361,103850
3372,1204,451946,82489
3372,1203,590997,84231
1007,534,320234,40093
1657,811,360534,82333
7109,1682,578990,139748
2182,938,378745,68393
2647,1056,478402,103665
8896,1974,528497,124009
2223,938,332273,67476
2329,863,400808,136763
2474,1096,11189744,94221
2506,1005,386101,79678
4009,1277,560694,146441
7164,1665,520527,122772
2375,1085,353663,86714
4009,1496,2650899,129886
4084,1383,551772,133049
15240,3391,900693,292024
15240,3433,855308,210749
17249,3135,770522,191677
5925,1588,848412,140374
5927,1587,506649,171993
5961,1596,457242,148015
4641,1219,410540,123138
3024,1142,495911,107207
3905,1309,394829,98937
2673,994,318186,70973
3527,1236,606510,144946
2846,1097,360245,77574
1659,770,386046,81440
3529,1248,604622,115869
5290,1644,463984,114443
1157,654,328180,53008
2759,1069,412335,79091
2771,1051,381343,94226
520,395,275950,50035
748,528,279283,32001
2946,1107,372573,81301
1895,826,351574,66076
3302,1211,852515,119425
2670,994,781230,73911
2350,897,309931,66190
4107,1104,383234,108972
3673,1311,442125,113537
2717,1012,375924,74163
2209,916,359985,79106
6851,1459,470996,100938
1774,827,703065,73765
6667,1449,1792008,196349
3090,1072,431952,135762
2717,1007,916717,838335
2792,1042,369799,96988
2853,1065,343570,85596
2877,1041,2954084,99640
2981,1104,361636,83990
1667,747,8656836,97728
1706,776,390639,170402
1959,859,342449,77415
942,609,317604,57346
6080,1745,517417,124017
6080,1745,540772,104000
6153,1766,717660,119853
3314,1139,369769,84842
1998,757,555472,60638
6087,1746,469813,117131
6072,1750,4522826,109162
942,609,306062,43000
6082,1742,533535,126006
6064,1738,522641,147033
6127,1745,505966,131005
2267,912,355371,93470
3764,1381,493388,114132
2288,925,1494416,97876
2334,938,378084,87773
2310,931,375220,88486
3793,1270,401130,84874
6124,1747,508319,105703
2603,976,362775,103602
1767,788,293283,76987
2267,905,880394,74120
3442,1036,417366,77596
6124,1739,515932,118334
2670,1083,1012506,74853
2671,1077,346888,77796
1830,801,338272,60928
1367,685,291071,55255
1830,808,398888,59880
1959,860,356230,67700
5678,1507,1187063,370752
5678,1509,727772,2202525
1847,817,300983,69042
5678,1510,777558,102917
2216,825,300827,78775
1959,856,338660,88144
2324,863,329722,77865
2077,896,304959,67103
1370,682,359874,72711
4547,1345,475783,126119
5450,1540,1553149,134144
2178,901,4258249,94487
3118,1094,357525,79763
3090,1158,383983,87081
1592,726,358123,55591
1588,794,394073,218310
1940,954,349277,83061
3642,1218,568228,104420
3740,1234,389591,88293
4686,1376,456394,148727
3904,1312,397588,94200
3018,1179,389617,82130
3095,1070,410701,79313
1959,861,310251,64515
3369,1176,416166,107978
2160,906,1647712,1010197
2200,915,315728,68372
2655,1006,333079,69663
20801,4796,1588050,1822312
5292,1869,487883,145654
3600,1335,403967,96388
5292,1874,448875,117979
1567,725,333372,67204
2115,871,346488,66284
1364,728,1359577,71690
20801,4796,1013851,274941
830,550,258319,45826
3057,1148,392142,82966
1461,743,307307,60474
6056,2024,539177,140303
1372,733,380891,63948
2035,852,322811,64770
1461,739,362382,57092
2688,1051,391323,100135
5231,1453,857122,93898
1461,736,324586,66700
