6829,1959,1835608,281350
6829,1960,581106,147145
2866,1080,1471019,82262
2881,1083,1510428,99402
2881,1084,1910580,108541
2866,1075,1456761,117349
2866,1078,1407309,91546
2866,1083,1531789,84848
2866,1079,1430397,94870
2866,1082,1392514,75876
1017,636,1392126,51578
1017,633,1870325,63083
1275,722,1313994,54169
1275,724,1307436,67243
996,626,568160,52449
994,624,1006344,67677
787,475,306467,44751
786,474,643385,39003
688,465,486225,39816
696,464,446536,40191
651,425,592935,39328
631,468,751907,45086
744,489,738348,41714
746,479,661662,39450
770,503,662264,41994
700,480,690473,42429
744,488,641718,50206
652,441,592503,32097
5874,1720,789986,148773
5887,1706,588494,127656
5832,1706,544633,122167
5851,1720,947238,123735
3067,1185,498041,116609
1265,664,324148,57353
1400,709,335668,56579
1416,712,307165,76305
4948,1604,423643,97186
4738,1424,419811,139197
4745,1426,450437,125677
4962,1445,436045,102954
5010,1455,477504,94009
5092,1472,492149,98341
4879,1460,483518,130029
4919,1463,537419,127572
4945,1475,601593,215136
663,457,309141,32184
698,471,262845,36613
557,412,264139,28682
6245,2319,520864,146320
6271,2336,701699,142364
6288,2350,490396,131459
6300,2343,584514,136555
6311,2357,614492,202105
2864,1077,349307,130919
2864,1075,366144,82953
2864,1079,393250,80679
6277,2333,500207,134417
2378,1025,348047,73982
2378,1021,483201,92356
2376,1023,411470,116480
2379,1029,346358,81543
2378,1028,372714,73435
544,404,380230,63257
602,424,375557,86409
602,423,396113,47998
2378,1025,378442,80324
2652,1118,397487,111849
2687,1127,495551,105730
2697,1123,495985,101162
2864,1076,458152,100410
6829,1957,537766,116343
6829,1966,531687,133342
6829,1965,857201,176255
6829,1954,527778,130296
6829,1962,546078,125516
6829,1962,511250,168891
6829,1959,538511,149626
6829,1965,514823,142483
6829,1960,544473,186060
6829,1958,531340,156702
6829,1962,559376,143263
6829,1963,538669,209861
6829,1971,540653,147632
6829,1963,557037,144173
6829,1959,500947,127099
6829,1965,487660,133329
6829,1963,494148,150175
6829,1965,502149,138552
6829,1962,530236,152541
6829,1957,530167,140403
6829,1961,562443,199538
6829,1959,690416,115825
6829,1962,493382,124750
6829,1963,507993,131398
6829,1961,603114,115527
6829,1956,477546,121871
6829,1955,515949,172358
2697,1119,461790,128465
2697,1115,470382,98694
2697,1121,432930,123565
2697,1125,350936,81924
6829,1949,516022,119852
6829,1963,637868,114811
6829,1961,534598,115806
6829,1961,657460,136528
6829,1958,546180,146536
6829,1962,546915,129478
6829,1963,489456,143658
