6829,2515,2025790,32176
6829,2515,1100382,8024
2866,1311,118955,2192
2881,1324,102551,2291
2881,1324,111189,2264
2866,1311,300486,2602
2866,1311,204910,2469
2866,1311,264605,2438
2866,1311,159562,2280
2866,1311,164584,8096
1017,678,105422,1158
1017,678,160503,1340
1275,801,155348,1586
1275,801,120093,1373
996,671,126627,1607
994,671,838521,1636
787,489,91532,1238
786,489,122355,1693
688,470,92342,1612
696,471,91742,1602
651,427,111415,1455
631,470,125440,1328
744,500,104874,1414
746,489,130744,2093
770,518,120073,25291
700,489,102799,1636
744,500,146446,1682
652,446,169462,2031
5874,2179,401510,6714
5887,2167,235432,4351
5832,2143,260259,4343
5851,2172,241059,5942
3067,1445,300227,3577
1265,724,109369,1896
1400,779,71284,1476
1416,781,72374,1628
4948,1994,195301,3810
4738,1759,153215,3873
4745,1785,164529,3698
4962,1802,142217,3900
5010,1818,193638,3884
5092,1851,381265,6109
4879,1840,141539,3757
4919,1848,140613,4918
4945,1864,241740,5605
663,460,104696,1465
698,474,73874,1095
557,408,59772,820
6245,3100,172359,4518
6271,3118,261952,5883
6288,3129,256534,6765
6300,3140,204561,4813
6311,3148,160429,4501
2864,1309,143278,3535
2864,1309,209598,2648
2864,1309,106171,2827
6277,3127,159158,4748
2378,1229,110937,2036
2378,1229,97893,1994
2376,1228,100332,2087
2379,1231,99678,3205
2378,1230,96990,2153
544,399,92149,899
602,421,112799,1312
602,419,145686,1189
2378,1230,110712,2051
2652,1354,163293,3535
2687,1357,165068,3054
2697,1358,343565,4326
2864,1309,165840,2233
6829,2515,210698,4892
6829,2515,278228,6927
6829,2515,268262,6832
6829,2515,376323,7880
6829,2515,292537,7421
6829,2515,204914,7533
6829,2515,238886,5083
6829,2515,239435,5133
6829,2515,367781,7675
6829,2515,295386,5901
6829,2515,271337,8182
6829,2515,402029,6289
6829,2515,288972,5967
6829,2515,230870,5886
6829,2515,235147,5245
6829,2515,237434,5026
6829,2515,201036,6079
6829,2515,267074,7571
6829,2515,253879,6094
6829,2515,304193,7802
6829,2515,299532,5399
6829,2515,268806,5945
6829,2515,227985,5373
6829,2515,229096,5488
6829,2515,374259,5349
6829,2515,216555,5157
6829,2515,257870,5275
2697,1358,150436,3271
2697,1358,271918,3529
2697,1358,141952,3175
2697,1358,177465,3240
6829,2515,222503,4948
6829,2515,254012,5161
6829,2515,221570,7063
6829,2515,423655,7332
6829,2515,296129,6480
6829,2515,257678,7378
6829,2515,319217,7131
6829,2515,266755,4944
6829,2515,225618,4937
6829,2515,351323,5398
6829,2515,272401,5061
2697,1358,154782,2335
6829,2515,358764,25876
2697,1358,208174,3576
6829,2515,243112,6187
6829,2515,231279,5021
6829,2515,208571,5107
6829,2515,219280,5174
2486,1491,117974,2349
2486,1491,199792,2432
2486,1491,112405,2286
2486,1491,103728,2278
2486,1488,119058,3467
2486,1491,156316,3255
2486,1491,243017,3067
2486,1491,158183,3355
2486,1491,139331,3052
2486,1491,120802,3280
2486,1491,125808,2943
2517,1511,166104,3123
2484,1487,128314,3171
374,323,90979,1338
2850,1340,252212,2422
2490,1494,113190,3484
2485,1490,130974,3151
2484,1489,167991,3241
2486,1491,243938,2413
3605,1770,132314,3237
2161,1113,93229,1984
555,414,85359,958
547,404,64095,1288
570,424,59872,822
571,424,90377,916
2161,1114,90073,1840
2855,1312,142850,3428
2161,1113,265081,2485
2161,1113,130507,2042
2748,1376,115160,4085
2748,1376,167339,2487
5862,1862,239624,4381
2864,1309,130886,2364
2856,1308,121381,2254
680,471,107859,1487
681,468,78415,1391
996,597,67732,1414
1042,637,67809,1888
2801,1221,92939,2403
2801,1221,107606,3632
2801,1221,115399,2432
2801,1221,297670,3177
2759,1373,127155,3061
1989,1049,97308,2537
1989,1049,123366,2601
1991,1049,104051,2608
3854,1897,128272,4076
9747,2929,385161,6854
2801,1221,172693,3496
2801,1221,156498,3948
9835,2957,323937,6821
1397,801,110954,1542
1397,801,76381,1492
1354,764,96619,1451
1370,786,219214,1479
1370,786,96401,1790
2185,1138,171610,2843
2185,1138,148337,2504
2801,1221,153608,3294
2801,1221,318049,3031
2801,1221,202704,2893
2221,1171,165604,2996
2193,1145,158978,2168
2227,1175,128849,2134
1378,785,138706,1688
1379,789,90719,1741
1416,819,97064,1650
1754,823,260519,2429
1420,819,127624,1502
1404,806,110193,2062
2801,1221,127176,2483
2801,1221,125740,2601
2801,1221,147286,2499
2801,1221,195212,3592
2801,1221,166566,3401
2864,1309,98374,2282
2801,1221,154876,2975
2864,1309,123255,3079
2801,1221,122910,2402
2801,1221,132604,2872
2801,1221,117716,2495
2801,1221,317940,2552
2801,1221,124545,3550
2801,1221,135833,2424
1592,858,104430,2413
1486,802,87097,2154
2801,1221,102819,3236
1586,856,82336,1980
1585,856,81049,2461
1588,860,81907,2410
2801,1221,100129,2361
2801,1221,107577,3473
1600,880,83951,1602
2866,1311,106704,2213
1606,883,244707,1812
1597,879,86158,1582
1681,886,97804,1774
2864,1309,121388,2315
2006,893,104531,1906
9761,2903,302500,10140
9761,2903,339835,10119
9802,2944,303350,10128
1873,829,138165,1906
3595,1444,128577,2816
3599,1448,120878,2817
3599,1448,113961,4221
1903,822,93410,2542
2864,1309,171812,2273
2864,1309,116782,2251
2864,1309,116945,2345
2864,1309,99492,2147
2717,1295,106611,2269
2801,1221,107853,2365
552,406,267314,1701
2864,1309,259895,2534
2864,1309,157276,3478
2801,1221,319208,3239
2801,1221,172917,3846
609,436,245903,1692
2801,1221,180255,2738
2801,1221,286614,2717
2801,1221,146878,3266
2801,1221,163343,2946
