6829,1951,477786,127069
6829,1955,363673,51854
2866,1069,84670,27291
2881,1074,98597,29787
2881,1076,85271,27440
2866,1063,101675,34743
2866,1068,120404,33420
2866,1072,100139,31928
2866,1066,86204,29999
2866,1067,85939,37719
1017,629,63213,22948
1017,630,66084,24649
1275,723,64911,28553
1275,724,59036,25365
996,624,47170,21850
994,619,99740,38622
787,472,41291,11265
786,472,55639,16044
688,459,50472,15519
696,460,50961,15656
651,418,49196,16220
631,461,54750,16892
744,485,53889,16460
746,473,60736,18403
770,500,58106,16120
700,476,78443,15529
744,485,59974,18324
652,436,46776,13400
5874,1724,337608,75571
5887,1717,144819,49030
5832,1714,149188,38107
5851,1719,163204,39010
3067,1178,153501,41366
1265,668,53977,25249
1400,705,69593,31884
1416,705,52760,23246
4948,1607,144592,36155
4738,1420,117843,32397
4745,1428,145984,32208
4962,1444,121121,33699
5010,1454,122171,58709
5092,1469,321585,53376
4879,1456,129222,33526
4919,1459,154210,41955
4945,1480,189923,44723
663,451,62190,15919
698,464,37074,10275
557,404,34848,9379
6245,2293,175770,42670
6271,2307,192786,42587
6288,2321,242601,59419
6300,2318,195546,40705
6311,2329,174556,37981
2864,1065,84077,29388
2864,1064,103628,35713
2864,1067,83368,27374
6277,2311,159997,38608
2378,1021,78470,26188
2378,1018,78057,28137
2376,1018,83368,27189
2379,1022,100676,41240
2378,1021,93743,25973
544,395,37500,10582
602,416,74028,55626
602,414,56961,15786
2378,1018,98088,49573
2652,1104,104049,34674
2687,1114,114947,58772
2697,1111,262036,48353
2864,1066,120146,29669
6829,1952,242225,35554
6829,1960,162285,39781
6829,1957,212798,39242
6829,1947,183826,47772
6829,1957,165646,65634
6829,1953,239201,45536
6829,1954,193015,60641
6829,1956,186949,61135
6829,1952,233440,62264
6829,1950,243427,48264
6829,1956,221462,50087
6829,1953,212628,52446
6829,1964,195373,49921
6829,1954,175850,46462
6829,1951,163087,36592
6829,1958,155906,35839
6829,1952,199687,59006
6829,1958,195306,48562
6829,1952,177576,47535
6829,1952,186543,46929
6829,1955,280577,52290
6829,1953,156116,37545
6829,1955,176494,35468
6829,1958,181658,48330
6829,1950,431591,72751
6829,1949,169990,42381
6829,1949,168225,43952
2697,1107,87853,34819
2697,1107,132964,43649
2697,1109,112039,36273
2697,1110,150160,36471
6829,1945,152038,34570
6829,1956,165445,36367
6829,1952,164708,56336
6829,1956,227581,49586
6829,1951,212544,46760
6829,1956,182994,45431
6829,1956,168269,44293
6829,1957,197465,38748
6829,1954,220863,49895
6829,1953,204897,64076
6829,1947,224145,51888
2697,1110,104667,31024
6829,1950,217306,62460
2697,1108,124588,38654
6829,1952,210587,65818
6829,1958,152593,35734
6829,1953,152035,34756
6829,1959,157323,35083
2486,1209,92413,35989
2486,1203,98838,51825
2486,1210,84721,29786
2486,1206,82475,30274
2486,1202,78634,36728
2486,1200,104312,28285
2486,1204,134749,41604
2486,1212,124900,40856
2486,1209,123297,36798
2486,1205,103864,34186
2486,1203,103983,49176
2517,1223,115818,49290
2484,1205,113571,34373
374,327,47792,14394
2850,1088,98472,34977
