6829,1947,1743905,368677
6829,1948,1194739,135901
2866,1068,1476125,84704
2881,1071,1490231,88737
2881,1072,1503234,10217166
2866,1063,1543871,107956
2866,1066,1513434,83081
2866,1071,1464456,97104
2866,1067,1429207,114824
2866,1070,1377961,117432
1017,624,1263252,92638
1017,621,1745837,51669
1275,710,1360453,56090
1275,712,1395162,73468
996,614,2465641,143889
994,612,1058611,52866
787,463,315004,79603
786,462,440672,40653
688,453,478077,51890
696,452,470606,65535
651,413,519498,60543
631,456,569315,40322
744,477,785543,40793
746,467,689560,43681
770,491,615055,41527
700,468,654802,51222
744,476,637884,80084
652,429,805042,31427
5874,1708,756178,141691
5887,1694,741859,152609
5832,1694,1347919,210545
5851,1708,636606,129238
3067,1173,491469,93998
1265,652,486831,70274
1400,697,361275,106829
1416,700,309670,59629
4948,1592,417135,107399
4738,1412,422469,97482
4745,1414,428454,99530
4962,1433,495804,98284
5010,1443,450991,105926
5092,1460,532060,117328
4879,1448,421125,94116
4919,1451,593841,137887
4945,1463,590853,137192
663,445,358818,52445
698,459,282514,51676
557,400,292690,28500
6245,2307,486136,138001
6271,2324,679367,209029
6288,2338,634408,229634
6300,2331,555061,131873
6311,2345,571619,150681
2864,1065,407999,141751
2864,1063,515383,113956
2864,1067,369007,82419
6277,2321,521234,147663
2378,1013,379312,74902
2378,1009,387643,106292
2376,1011,535273,75303
2379,1017,383686,71386
2378,1016,367676,78657
544,392,315691,55762
602,412,385835,47618
602,411,374667,51107
2378,1013,377259,74850
2652,1106,440630,116205
2687,1115,7870852,736085
2697,1111,534369,116856
2864,1064,439384,127837
6829,1945,652693,169298
6829,1954,500365,123259
6829,1953,663888,181446
6829,1942,573176,158387
6829,1950,497024,125154
6829,1950,566669,153150
6829,1947,506613,170796
6829,1953,546968,193474
6829,1948,676551,156175
6829,1946,518445,145694
6829,1950,1420302,495760
6829,1951,523478,143274
6829,1959,527227,150711
6829,1951,572225,161809
6829,1947,508908,180824
6829,1953,499348,122158
6829,1951,589270,174419
6829,1953,567602,140403
6829,1950,562607,141027
6829,1945,535850,152374
6829,1949,785852,132054
6829,1947,526924,138236
6829,1950,482238,130043
6829,1951,1545358,349520
6829,1949,537476,132357
6829,1944,495678,120150
6829,1943,508627,123961
2697,1107,377701,107240
2697,1103,384592,114992
2697,1109,405335,103734
2697,1113,387508,103901
6829,1937,532051,127597
6829,1951,468489,129680
6829,1949,608876,129785
6829,1949,537465,151141
6829,1946,504724,188325
6829,1950,2038252,576571
6829,1951,532869,121877
6829,1954,528401,129158
6829,1951,621978,129389
6829,1947,547833,140233
6829,1941,552880,145605
2697,1110,434210,111382
6829,1946,574309,145131
2697,1107,480431,108645
6829,1948,561622,126738
6829,1955,537474,178460
6829,1951,568576,142183
6829,1954,550561,122995
2486,1197,1474564,203189
2486,1191,377707,100701
2486,1197,359082,78044
2486,1193,365129,78719
2486,1188,373947,86624
2486,1186,389326,85859
2486,1195,404637,106726
2486,1199,397228,102347
2486,1195,382126,107363
2486,1194,427764,102891
2486,1193,361612,101883
2517,1207,381477,107165
2484,1193,374784,107374
374,327,298384,34211
2850,1088,419381,111025
2490,1198,390733,113004
2485,1194,366891,89166
2484,1199,429675,85433
2486,1190,349923,119917
3605,1383,387755,97527
2161,937,342223,73485
555,402,283322,35162
547,390,287507,26772
570,409,285879,27859
571,408,281327,36251
2161,933,331234,84099
2855,1071,443884,79394
2161,935,342365,76860
2161,937,368573,90267
2748,1125,380712,83483
2748,1121,420955,115165
5862,1478,482374,133212
2864,1062,370027,74183
2856,1068,371565,80549
680,450,266249,45814
681,447,272048,31204
996,547,286233,39183
1042,583,286214,38962
2801,1001,350733,89355
2801,1000,378829,84731
2801,1004,1207592,351019
2801,1004,352157,80471
2759,1116,388490,84199
1989,876,328808,123799
1989,878,377906,76956
1991,879,321048,68368
3854,1470,418989,143526
9747,2359,696251,187587
2801,1002,425266,120105
2801,997,370120,96789
9835,2382,743450,143588
1397,716,306797,60122
1397,719,287978,81910
1354,696,297342,51249
1370,704,267306,59793
1370,707,372165,77954
2185,960,460887,98948
2185,956,513411,101294
2801,1000,533208,75834
2801,1005,448720,80725
2801,1001,760135,182281
2221,984,409466,91874
2193,962,354949,73859
2227,984,714555,74328
1378,704,435074,73050
1379,712,449404,57487
1416,726,340976,54993
1754,710,415652,60827
1420,724,299675,73258
1404,721,338885,81731
2801,1005,405372,91521
2801,1001,376165,81101
2801,1003,855598,99537
2801,1006,505176,76149
2801,1008,370898,117735
2864,1065,430053,78344
2801,1007,423708,95476
2864,1066,373599,90866
2801,1001,365509,71339
2801,1002,417294,83217
2801,1007,1768655,82299
2801,1002,396863,88345
2801,1003,438502,124483
2801,1007,453174,72183
1592,743,306183,66114
1486,703,325368,74565
2801,1004,351961,78885
1586,743,303055,59992
1585,748,327999,71200
1588,757,318043,66505
2801,1006,356085,82975
2801,1000,352148,69714
1600,756,316233,61183
2866,1066,363970,76635
1606,758,308264,64934
1597,766,330173,62799
1681,815,332731,71086
2864,1067,362645,75532
2006,769,315524,63476
9761,2329,594618,181033
9761,2325,597292,189193
9802,2363,593244,198151
1873,721,310282,59750
3595,1191,371992,113102
3599,1186,428576,93959
3599,1192,392169,87469
1903,717,321602,59300
2864,1070,382429,102530
2864,1070,486447,83098
2864,1071,351954,78268
2864,1062,364014,74178
2717,1054,378102,85652
2801,1002,480484,119299
552,403,370000,64167
2864,1066,371369,86880
2864,1067,396879,113298
2801,1005,476246,99535
2801,1004,403387,122433
609,422,303440,37978
